SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
scotsman.155284::2 zlabs-nlp.95 Online-G.1557 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 1 1 1
scotsman.155284::2 NiuTrans.1347 ENMT.1477 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0 1
scotsman.155284::2 NiuTrans.1347 Tohoku-AIP-NTT.1453 0 1 1 1 0 1 1 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 1 1
scotsman.155284::2 NiuTrans.1347 Online-B.1591 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1
scotsman.155284::2 NiuTrans.1347 Online-G.1557 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
scotsman.155284::2 Online-Z.1632 Online-G.1557 0 0 0 0 0 0 1 1 1 0 1 1 1 0 1 0 0 1 0 0 0 1 0 1
scotsman.155284::4 zlabs-nlp.95 NICT_Kyoto.1223 1 0 1 1 1 1 0 0 1 0 0 1 0 0 0 1 0 1 1 1 1 0 1 1
scotsman.155284::4 zlabs-nlp.95 Online-A.1575 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
scotsman.155284::4 zlabs-nlp.95 Online-G.1557 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
scotsman.155284::4 Tohoku-AIP-NTT.1453 NICT_Kyoto.1223 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
scotsman.155284::4 Tohoku-AIP-NTT.1453 Online-G.1557 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
scotsman.155284::4 Online-B.1591 NICT_Kyoto.1223 0 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1
scotsman.155284::4 Online-B.1591 Online-A.1575 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 1 1 1 0 0 0 1 1 0
scotsman.155284::4 Online-B.1591 Online-G.1557 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
scotsman.155284::4 ENMT.1477 NICT_Kyoto.1223 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
stv.tv.21627::13 SJTU-NICT.370 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
stv.tv.21627::13 NiuTrans.1347 Online-Z.1632 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1
stv.tv.21627::13 NiuTrans.1347 Online-B.1591 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1
stv.tv.21627::13 NiuTrans.1347 Online-G.1557 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1
stv.tv.21627::13 ENMT.1477 Online-Z.1632 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
stv.tv.21627::13 ENMT.1477 Online-B.1591 0 0 0 0 1 0 0 1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0
stv.tv.21627::13 ENMT.1477 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
stv.tv.21627::13 Online-Z.1632 Online-G.1557 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
stv.tv.21627::13 Tohoku-AIP-NTT.1453 Online-B.1591 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1
stv.tv.21627::13 Tohoku-AIP-NTT.1453 Online-G.1557 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1
stv.tv.21627::13 NICT_Kyoto.1223 Online-B.1591 0 0 0 0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 1 1 1
stv.tv.21627::13 NICT_Kyoto.1223 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
stv.tv.21627::13 Online-A.1575 Online-B.1591 0 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 0 0 0 1 1
stv.tv.21627::13 Online-A.1575 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
stv.tv.21627::13 OPPO.1201 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
stv.tv.21627::13 Online-B.1591 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
voa-zimbabwe.640::2 OPPO.1201 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640::2 OPPO.1201 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640::2 OPPO.1201 NiuTrans.1347 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640::2 OPPO.1201 Tohoku-AIP-NTT.1453 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
voa-zimbabwe.640::2 OPPO.1201 Online-B.1591 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
voa-zimbabwe.640::2 OPPO.1201 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1
voa-zimbabwe.640::2 zlabs-nlp.95 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1
voa-zimbabwe.640::2 zlabs-nlp.95 NiuTrans.1347 1 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 0
voa-zimbabwe.640::2 zlabs-nlp.95 Online-Z.1632 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1
voa-zimbabwe.640::2 zlabs-nlp.95 Tohoku-AIP-NTT.1453 1 0 0 0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1
voa-zimbabwe.640::2 zlabs-nlp.95 Online-B.1591 0 1 0 0 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 0 1 1 1
voa-zimbabwe.640::2 zlabs-nlp.95 Online-G.1557 0 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1
abcnews.364002::6 Online-Z.1632 SJTU-NICT.370 0 1 0 0 0 1 1 1 1 1 0 1 1 0 0 0 1 1 1 0 0 0 0 0
abcnews.364002::6 Online-Z.1632 zlabs-nlp.95 0 1 0 0 0 0 1 1 0 0 1 0 1 1 0 0 1 0 0 0 0 1 0 0
abcnews.364002::6 Online-Z.1632 Online-G.1557 0 1 0 0 1 1 0 0 1 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1
abcnews.364002::6 ENMT.1477 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1
abcnews.364002::6 ENMT.1477 zlabs-nlp.95 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
abcnews.364002::6 ENMT.1477 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
abcnews.364002::6 SJTU-NICT.370 Online-G.1557 0 1 0 0 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1
abcnews.364002::6 SJTU-NICT.370 zlabs-nlp.95 0 1 0 0 0 0 0 1 0 0 1 0 1 1 1 0 0 0 0 0 0 1 1 1
abcnews.364002::6 NiuTrans.1347 zlabs-nlp.95 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1
abcnews.364002::6 NiuTrans.1347 Online-G.1557 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
abcnews.364002::6 OPPO.1201 zlabs-nlp.95 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
abcnews.364002::6 OPPO.1201 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
abcnews.364002::6 Tohoku-AIP-NTT.1453 zlabs-nlp.95 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
abcnews.364002::6 Tohoku-AIP-NTT.1453 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1
abcnews.364002::6 Tohoku-AIP-NTT.1453 NiuTrans.1347 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 1
abcnews.364002::6 Tohoku-AIP-NTT.1453 Online-B.1591 0 0 0 0 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 0 0 0 1 0
abcnews.364002::6 Tohoku-AIP-NTT.1453 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
abcnews.364002::6 Online-B.1591 zlabs-nlp.95 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
abcnews.364002::6 Online-B.1591 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
abcnews.364002::6 Online-A.1575 zlabs-nlp.95 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
abcnews.364002::6 Online-A.1575 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
reuters.276654::7 SJTU-NICT.370 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276654::7 SJTU-NICT.370 zlabs-nlp.95 0 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 1 0 0
reuters.276654::7 zlabs-nlp.95 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276654::7 OPPO.1201 zlabs-nlp.95 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0 1 1 1
reuters.276654::7 OPPO.1201 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276654::7 Tohoku-AIP-NTT.1453 zlabs-nlp.95 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0
reuters.276654::7 Tohoku-AIP-NTT.1453 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276654::7 NICT_Kyoto.1223 zlabs-nlp.95 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
reuters.276654::7 NICT_Kyoto.1223 NiuTrans.1347 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
reuters.276654::7 NICT_Kyoto.1223 Online-Z.1632 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276654::7 Online-A.1575 zlabs-nlp.95 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1
reuters.276654::7 Online-A.1575 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276654::7 ENMT.1477 zlabs-nlp.95 0 0 1 1 0 0 0 0 0 1 1 0 1 1 1 0 1 0 1 0 0 0 0 1
reuters.276654::7 ENMT.1477 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276654::7 NiuTrans.1347 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276654::18 ENMT.1477 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
reuters.276654::18 ENMT.1477 zlabs-nlp.95 0 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
reuters.276654::18 ENMT.1477 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
reuters.276654::18 ENMT.1477 NICT_Kyoto.1223 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1
reuters.276654::18 ENMT.1477 Online-A.1575 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1
reuters.276654::18 SJTU-NICT.370 zlabs-nlp.95 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
reuters.276654::18 NiuTrans.1347 zlabs-nlp.95 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
reuters.276654::18 Online-Z.1632 zlabs-nlp.95 0 0 1 1 0 1 0 0 1 0 1 1 1 0 0 0 0 1 1 0 0 0 1 0
reuters.276654::18 OPPO.1201 zlabs-nlp.95 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
reuters.276654::18 OPPO.1201 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
reuters.276654::18 OPPO.1201 NICT_Kyoto.1223 0 1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1
reuters.276654::18 Tohoku-AIP-NTT.1453 zlabs-nlp.95 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
reuters.276654::18 NICT_Kyoto.1223 zlabs-nlp.95 0 1 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 1 1 0 0 0 0
reuters.276654::18 Online-A.1575 zlabs-nlp.95 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1
reuters.276654::19 SJTU-NICT.370 Online-Z.1632 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
reuters.276654::19 zlabs-nlp.95 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276654::19 zlabs-nlp.95 Tohoku-AIP-NTT.1453 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 1 0 1 0 0
reuters.276654::19 NiuTrans.1347 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276654::19 OPPO.1201 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276654::19 NICT_Kyoto.1223 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276654::19 Online-A.1575 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276654::19 ENMT.1477 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276654::19 ENMT.1477 Tohoku-AIP-NTT.1453 0 1 1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 1 0 0 0 1 1
reuters.276654::19 Tohoku-AIP-NTT.1453 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
thesun.co.uk.27296::13 SJTU-NICT.370 Online-A.1575 0 0 0 0 1 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1
thesun.co.uk.27296::13 ENMT.1477 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
thesun.co.uk.27296::13 ENMT.1477 zlabs-nlp.95 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
thesun.co.uk.27296::13 ENMT.1477 Online-B.1591 0 0 0 0 1 0 1 1 1 1 0 1 1 1 1 0 1 0 0 1 0 1 1 1
thesun.co.uk.27296::13 ENMT.1477 NICT_Kyoto.1223 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
thesun.co.uk.27296::13 ENMT.1477 Online-A.1575 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1
thesun.co.uk.27296::13 ENMT.1477 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
thesun.co.uk.27296::13 NiuTrans.1347 zlabs-nlp.95 0 0 0 0 1 0 1 1 0 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1
thesun.co.uk.27296::13 NiuTrans.1347 Online-A.1575 0 0 0 0 1 0 1 1 0 1 1 0 1 1 1 0 1 0 1 0 0 1 1 1
thesun.co.uk.27296::13 NiuTrans.1347 Online-G.1557 0 0 0 0 1 0 1 0 0 1 0 0 1 1 1 0 1 1 1 0 0 1 1 1
thesun.co.uk.27296::13 Online-Z.1632 zlabs-nlp.95 0 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0 1 0 0 0 1 1 1
thesun.co.uk.27296::13 Online-Z.1632 Online-A.1575 0 0 0 0 0 1 0 1 1 0 1 1 1 1 1 0 0 1 0 0 0 1 0 1
thesun.co.uk.27296::13 Online-Z.1632 Online-G.1557 0 1 1 1 0 1 1 0 1 0 0 1 1 0 1 1 0 1 1 0 0 1 1 1
thesun.co.uk.27296::13 OPPO.1201 zlabs-nlp.95 0 0 0 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1 1
thesun.co.uk.27296::13 OPPO.1201 Online-A.1575 0 0 0 0 1 1 1 1 1 1 0 1 0 1 1 0 1 0 0 0 0 1 1 1
thesun.co.uk.27296::13 OPPO.1201 Online-G.1557 0 1 0 0 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0 0 1 1 1
thesun.co.uk.27296::13 Tohoku-AIP-NTT.1453 zlabs-nlp.95 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
thesun.co.uk.27296::13 Tohoku-AIP-NTT.1453 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
thesun.co.uk.27296::13 Tohoku-AIP-NTT.1453 Online-B.1591 0 1 0 0 0 1 1 1 1 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1
thesun.co.uk.27296::13 Tohoku-AIP-NTT.1453 Online-A.1575 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
thesun.co.uk.27296::13 Tohoku-AIP-NTT.1453 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
thesun.co.uk.27296::13 Online-B.1591 Online-A.1575 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1
thesun.co.uk.27296::13 NICT_Kyoto.1223 Online-A.1575 0 0 0 0 1 0 1 0 1 1 1 1 0 1 1 0 1 0 0 0 0 1 1 1
thelocal.77710::12 Tohoku-AIP-NTT.1453 NICT_Kyoto.1223 0 0 0 0 1 0 1 1 0 1 0 0 1 0 1 0 0 0 0 0 0 1 1 1
thelocal.77710::12 ENMT.1477 NICT_Kyoto.1223 0 1 1 1 1 1 1 1 0 1 1 0 1 0 1 0 1 0 0 0 0 1 1 1
cnbc.com.33999::12 NiuTrans.1347 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnbc.com.33999::12 NiuTrans.1347 zlabs-nlp.95 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
cnbc.com.33999::12 NiuTrans.1347 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999::12 NiuTrans.1347 Tohoku-AIP-NTT.1453 0 1 0 0 1 1 0 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0
cnbc.com.33999::12 NiuTrans.1347 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
cnbc.com.33999::12 OPPO.1201 SJTU-NICT.370 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnbc.com.33999::12 OPPO.1201 Online-Z.1632 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999::12 OPPO.1201 Online-G.1557 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
cnbc.com.33999::12 NICT_Kyoto.1223 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnbc.com.33999::12 NICT_Kyoto.1223 Online-Z.1632 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999::12 NICT_Kyoto.1223 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
cnbc.com.33999::12 Online-A.1575 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnbc.com.33999::12 Online-A.1575 Online-Z.1632 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999::12 Online-A.1575 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
cnbc.com.33999::12 ENMT.1477 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
cnbc.com.33999::12 ENMT.1477 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999::12 ENMT.1477 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 1
cnbc.com.33999::12 zlabs-nlp.95 SJTU-NICT.370 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1
cnbc.com.33999::12 zlabs-nlp.95 Online-G.1557 0 0 0 0 1 1 1 1 1 1 0 1 0 1 1 1 1 0 0 0 0 1 1 1
cnbc.com.33999::12 Tohoku-AIP-NTT.1453 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnbc.com.33999::12 Tohoku-AIP-NTT.1453 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
cnbc.com.33999::13 NiuTrans.1347 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
cnbc.com.33999::13 NiuTrans.1347 ENMT.1477 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
cnbc.com.33999::13 NiuTrans.1347 Online-Z.1632 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
cnbc.com.33999::13 NiuTrans.1347 Online-G.1557 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
cnbc.com.33999::13 OPPO.1201 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1
cnbc.com.33999::13 OPPO.1201 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999::13 OPPO.1201 ENMT.1477 0 0 1 1 0 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 0 0
cnbc.com.33999::13 OPPO.1201 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1
cnbc.com.33999::13 NICT_Kyoto.1223 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
cnbc.com.33999::13 NICT_Kyoto.1223 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999::13 NICT_Kyoto.1223 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
cnbc.com.33999::13 Online-A.1575 SJTU-NICT.370 0 1 1 1 0 0 1 1 1 1 0 0 1 1 1 0 0 0 1 0 0 1 1 1
cnbc.com.33999::13 Online-A.1575 Online-Z.1632 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
cnbc.com.33999::13 Online-A.1575 Online-G.1557 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1 0 0 0 1 0
cnbc.com.33999::13 ENMT.1477 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
cnbc.com.33999::13 zlabs-nlp.95 SJTU-NICT.370 0 0 0 0 1 1 1 1 1 1 0 1 0 1 1 0 1 0 1 0 0 1 1 1
cnbc.com.33999::13 zlabs-nlp.95 Online-Z.1632 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1
cnbc.com.33999::13 zlabs-nlp.95 Online-G.1557 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 0 1 1 0 0 0 1 1 1
cnbc.com.33999::13 Tohoku-AIP-NTT.1453 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
cnbc.com.33999::13 Tohoku-AIP-NTT.1453 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999::13 Tohoku-AIP-NTT.1453 Online-G.1557 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
allafrica.15239::6 SJTU-NICT.370 Online-Z.1632 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15239::6 SJTU-NICT.370 Online-B.1591 0 0 1 1 0 1 0 1 1 0 1 1 0 0 1 1 0 1 0 0 0 0 0 0
allafrica.15239::6 SJTU-NICT.370 NICT_Kyoto.1223 0 0 1 1 0 1 0 0 0 0 1 1 0 0 1 1 0 1 0 1 0 0 0 0
