SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu paresim_DASH_1 prism sentBLEU
en.ndtv.com.13155::3 zlabs-nlp.1181 Groningen.1261 0 0 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1
en.ndtv.com.13155::3 zlabs-nlp.1181 Microsoft_STC_India.282 0 0 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1
en.ndtv.com.13155::3 Online-Z.1637 Groningen.1261 0 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1
en.ndtv.com.13155::3 Online-Z.1637 Microsoft_STC_India.282 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1
en.ndtv.com.13155::3 GTCOM.1389 Groningen.1261 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155::3 GTCOM.1389 Microsoft_STC_India.282 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1
en.ndtv.com.13155::3 OPPO.1510 Groningen.1261 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
en.ndtv.com.13155::3 OPPO.1510 Microsoft_STC_India.282 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 0 1 1 1
en.ndtv.com.13155::3 Huoshan_Translate.839 Groningen.1261 0 0 1 0 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1
en.ndtv.com.13155::3 Huoshan_Translate.839 Microsoft_STC_India.282 0 0 1 0 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1
en.ndtv.com.13155::5 zlabs-nlp.1181 Groningen.1261 1 1 1 1 1 0 1 1 0 1 1 1 0 0 0 0 1 0 1 1 1 1 0 0
en.ndtv.com.13155::5 zlabs-nlp.1181 Microsoft_STC_India.282 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0
en.ndtv.com.13155::5 Online-Z.1637 Groningen.1261 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0
en.ndtv.com.13155::5 Online-Z.1637 Microsoft_STC_India.282 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
en.ndtv.com.13155::5 GTCOM.1389 Groningen.1261 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 0 1 1 1 1 1 0 1 0
en.ndtv.com.13155::5 GTCOM.1389 Microsoft_STC_India.282 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 1 1
en.ndtv.com.13155::5 OPPO.1510 Groningen.1261 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
en.ndtv.com.13155::5 OPPO.1510 Microsoft_STC_India.282 0 0 0 0 1 1 1 0 0 1 0 0 0 1 1 1 0 1 0 0 1 1 1 1
en.ndtv.com.13155::5 Huoshan_Translate.839 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155::5 Huoshan_Translate.839 Microsoft_STC_India.282 1 1 1 1 1 0 1 0 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1
en.ndtv.com.13155::7 zlabs-nlp.1181 Groningen.1261 0 0 1 1 1 0 1 1 0 1 0 0 0 0 1 1 1 1 1 0 0 0 1 1
en.ndtv.com.13155::7 zlabs-nlp.1181 Huoshan_Translate.839 0 0 1 1 1 0 0 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0
en.ndtv.com.13155::7 Online-Z.1637 Groningen.1261 0 1 1 1 0 0 1 0 0 1 1 0 0 1 1 0 1 1 1 1 0 1 1 1
en.ndtv.com.13155::7 Online-Z.1637 Huoshan_Translate.839 0 1 1 1 0 0 0 0 1 0 1 1 1 0 0 0 1 0 1 0 0 0 0 1
en.ndtv.com.13155::7 GTCOM.1389 Groningen.1261 0 0 1 1 0 1 0 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1
en.ndtv.com.13155::7 GTCOM.1389 OPPO.1510 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1
en.ndtv.com.13155::7 GTCOM.1389 Huoshan_Translate.839 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 0 1
en.ndtv.com.13155::7 OPPO.1510 Groningen.1261 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 1
en.ndtv.com.13155::7 Microsoft_STC_India.282 Groningen.1261 0 0 1 1 0 1 1 1 0 1 1 0 0 1 1 0 1 1 1 1 0 0 1 1
en.ndtv.com.13155::7 Microsoft_STC_India.282 Huoshan_Translate.839 0 1 1 1 0 1 0 0 1 0 1 1 1 1 0 0 1 1 1 0 0 0 0 1
en.ndtv.com.13155::10 zlabs-nlp.1181 Groningen.1261 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0
en.ndtv.com.13155::10 Online-Z.1637 Groningen.1261 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0
en.ndtv.com.13155::10 GTCOM.1389 Groningen.1261 1 1 1 1 0 1 1 0 0 1 1 1 0 0 0 0 1 1 1 1 1 0 0 0
en.ndtv.com.13155::10 OPPO.1510 Groningen.1261 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 0 0 0 1
en.ndtv.com.13155::10 Huoshan_Translate.839 Groningen.1261 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1
en.ndtv.com.13155::10 Huoshan_Translate.839 Microsoft_STC_India.282 0 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 0 1 1 1 1
en.ndtv.com.13155::11 zlabs-nlp.1181 Groningen.1261 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1
en.ndtv.com.13155::11 zlabs-nlp.1181 Microsoft_STC_India.282 0 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1
en.ndtv.com.13155::11 Online-Z.1637 Groningen.1261 1 1 1 1 0 1 0 1 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 1
en.ndtv.com.13155::11 Huoshan_Translate.839 Online-Z.1637 0 0 0 0 1 0 0 0 1 1 0 0 1 0 1 1 0 0 0 0 1 1 1 0
en.ndtv.com.13155::11 Huoshan_Translate.839 Groningen.1261 0 0 0 0 1 1 0 0 1 1 0 1 1 1 0 1 0 0 0 0 1 1 0 1
en.ndtv.com.13155::11 Huoshan_Translate.839 Microsoft_STC_India.282 0 0 0 0 1 0 1 0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 1 0
en.ndtv.com.13155::11 GTCOM.1389 Groningen.1261 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 0 0 1 1
en.ndtv.com.13155::11 GTCOM.1389 Microsoft_STC_India.282 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1
en.ndtv.com.13155::11 OPPO.1510 Groningen.1261 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1
en.ndtv.com.13155::14 zlabs-nlp.1181 Groningen.1261 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155::14 zlabs-nlp.1181 OPPO.1510 1 1 0 0 0 1 0 1 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1 1
en.ndtv.com.13155::14 zlabs-nlp.1181 Microsoft_STC_India.282 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155::14 Online-Z.1637 Groningen.1261 0 1 1 1 0 0 1 0 0 0 1 0 0 1 0 1 1 0 1 1 1 0 0 0
en.ndtv.com.13155::14 GTCOM.1389 Groningen.1261 0 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1
en.ndtv.com.13155::14 GTCOM.1389 Microsoft_STC_India.282 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1
en.ndtv.com.13155::14 OPPO.1510 Groningen.1261 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155::14 Huoshan_Translate.839 Groningen.1261 0 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1
en.ndtv.com.13155::15 zlabs-nlp.1181 Groningen.1261 0 0 1 1 0 1 1 0 0 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1
en.ndtv.com.13155::15 zlabs-nlp.1181 Microsoft_STC_India.282 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 1 0 1 0
en.ndtv.com.13155::15 Online-Z.1637 Groningen.1261 0 0 0 0 0 0 1 1 0 0 0 1 0 1 1 1 0 0 0 0 1 1 1 1
en.ndtv.com.13155::15 GTCOM.1389 Groningen.1261 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
en.ndtv.com.13155::15 GTCOM.1389 Microsoft_STC_India.282 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 1 1
en.ndtv.com.13155::15 OPPO.1510 Groningen.1261 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1
en.ndtv.com.13155::15 Huoshan_Translate.839 Groningen.1261 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1
en.ndtv.com.13155::15 Huoshan_Translate.839 Microsoft_STC_India.282 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1
rte.en.ie.5285::3 zlabs-nlp.1181 Online-Z.1637 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1
rte.en.ie.5285::3 zlabs-nlp.1181 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rte.en.ie.5285::3 zlabs-nlp.1181 Microsoft_STC_India.282 0 0 1 0 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 0 1 0 1
rte.en.ie.5285::3 Huoshan_Translate.839 Groningen.1261 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1
rte.en.ie.5285::3 Online-B.1596 Groningen.1261 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rte.en.ie.5285::3 Online-B.1596 Microsoft_STC_India.282 0 0 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 0 1 0 1
rte.en.ie.5285::5 zlabs-nlp.1181 Online-Z.1637 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 1
rte.en.ie.5285::5 Huoshan_Translate.839 Online-Z.1637 0 0 0 0 1 0 1 1 0 1 0 1 0 1 1 1 0 0 0 0 1 1 1 1
rte.en.ie.5285::5 Huoshan_Translate.839 Groningen.1261 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1
rte.en.ie.5285::5 DCU.1020 Online-Z.1637 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 1 0 0
rte.en.ie.5285::5 DCU.1020 Groningen.1261 0 0 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 0 1 0 0 1 0 0
rte.en.ie.5285::5 Online-B.1596 Online-Z.1637 1 1 0 0 1 0 1 1 1 1 1 0 1 0 1 1 0 1 0 0 1 1 1 1
rte.en.ie.5285::5 Online-B.1596 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1
rte.en.ie.5285::5 Online-B.1596 Microsoft_STC_India.282 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0
rte.en.ie.5285::5 UEDIN.488 Online-Z.1637 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
rte.en.ie.5285::5 UEDIN.488 Groningen.1261 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
rte.en.ie.5285::6 Online-B.1596 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
rte.en.ie.5285::6 Online-B.1596 Groningen.1261 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
rte.en.ie.5285::6 Online-B.1596 Microsoft_STC_India.282 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 1 0 0 0 0 1 1 0 1
rte.en.ie.5285::8 Huoshan_Translate.839 Groningen.1261 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
rte.en.ie.5285::8 Huoshan_Translate.839 Microsoft_STC_India.282 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 1 0 0 0 0 1 1 1 1
rte.en.ie.5285::8 Online-B.1596 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
rte.en.ie.5285::8 Online-B.1596 Microsoft_STC_India.282 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
standard.co.uk.14548::3 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14548::3 Online-Z.1637 zlabs-nlp.1181 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0
standard.co.uk.14548::3 OPPO.1510 zlabs-nlp.1181 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14548::3 OPPO.1510 DCU.1020 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14548::3 UEDIN.488 zlabs-nlp.1181 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1
standard.co.uk.14548::3 Online-A.1578 zlabs-nlp.1181 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
standard.co.uk.14548::3 DCU.1020 zlabs-nlp.1181 1 1 1 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 0 0 0 0
standard.co.uk.14548::3 Online-B.1596 zlabs-nlp.1181 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14548::5 Facebook_AI.1393 zlabs-nlp.1181 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 1 0 0 0 0 0 1 1 1
standard.co.uk.14548::5 Online-Z.1637 zlabs-nlp.1181 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
standard.co.uk.14548::5 Online-Z.1637 Online-A.1578 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
standard.co.uk.14548::5 OPPO.1510 zlabs-nlp.1181 0 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
standard.co.uk.14548::5 OPPO.1510 Online-A.1578 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14548::5 UEDIN.488 zlabs-nlp.1181 0 0 0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 1 1 0 1
standard.co.uk.14548::5 DCU.1020 zlabs-nlp.1181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
standard.co.uk.14548::7 Online-Z.1637 DCU.1020 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 0 1 0 1 1 1 0 0 0
standard.co.uk.14548::10 Facebook_AI.1393 zlabs-nlp.1181 0 1 1 1 0 1 1 0 0 0 1 0 0 1 0 1 1 1 1 1 1 0 0 0
standard.co.uk.14548::10 Online-Z.1637 zlabs-nlp.1181 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 0 0 0 0
standard.co.uk.14548::10 Online-Z.1637 Online-A.1578 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0 1 0 1 1 0 0 1 0
standard.co.uk.14548::10 Online-Z.1637 DCU.1020 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 1 1 0 0 0 1 0
standard.co.uk.14548::10 Online-Z.1637 Online-B.1596 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0
standard.co.uk.14548::10 OPPO.1510 zlabs-nlp.1181 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
standard.co.uk.14548::10 UEDIN.488 zlabs-nlp.1181 0 1 1 1 0 0 1 0 0 0 1 1 0 1 0 1 1 0 1 1 1 0 0 0
standard.co.uk.14548::10 UEDIN.488 DCU.1020 0 1 1 1 0 0 1 0 0 0 1 0 0 0 1 1 1 0 1 1 1 0 0 0
standard.co.uk.14548::10 Online-A.1578 zlabs-nlp.1181 0 1 1 1 1 0 1 0 0 0 1 0 0 1 0 0 1 1 1 0 0 0 0 1
standard.co.uk.14548::10 Online-B.1596 zlabs-nlp.1181 0 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1
standard.co.uk.14548::12 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
standard.co.uk.14548::12 Online-Z.1637 zlabs-nlp.1181 1 1 0 1 0 1 1 1 0 1 1 1 0 0 1 1 0 1 0 1 1 1 1 1
standard.co.uk.14548::12 Online-Z.1637 Online-A.1578 0 1 1 1 1 1 1 1 0 1 0 0 0 1 1 1 0 1 1 1 1 1 0 1
standard.co.uk.14548::12 OPPO.1510 zlabs-nlp.1181 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1
standard.co.uk.14548::12 UEDIN.488 zlabs-nlp.1181 1 1 0 1 1 0 1 1 0 0 1 1 0 0 0 1 0 1 0 1 1 1 1 1
standard.co.uk.14548::13 Online-Z.1637 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14548::14 zlabs-nlp.1181 Online-B.1596 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0
standard.co.uk.14548::14 Online-Z.1637 Online-B.1596 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0
standard.co.uk.14548::11 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
standard.co.uk.14548::11 Online-Z.1637 zlabs-nlp.1181 0 1 1 1 1 0 0 1 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
standard.co.uk.14548::11 Online-Z.1637 Online-A.1578 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0
standard.co.uk.14548::11 Online-Z.1637 DCU.1020 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
standard.co.uk.14548::11 OPPO.1510 zlabs-nlp.1181 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 1
standard.co.uk.14548::11 UEDIN.488 zlabs-nlp.1181 0 0 1 0 1 1 1 1 1 0 0 0 1 1 1 1 0 1 0 0 0 1 1 1
standard.co.uk.14548::11 Online-A.1578 zlabs-nlp.1181 0 0 0 0 1 1 1 1 1 0 0 1 1 1 1 1 0 1 0 0 0 1 0 1
standard.co.uk.14548::11 Online-B.1596 zlabs-nlp.1181 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 1 1 0 1 1 1 1
standard.co.uk.14548::15 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 1 0 0 0
standard.co.uk.14548::15 Online-Z.1637 zlabs-nlp.1181 0 1 1 1 1 0 0 1 1 1 1 0 1 0 0 0 1 0 0 1 0 0 0 0
standard.co.uk.14548::15 Online-Z.1637 DCU.1020 1 1 0 1 1 1 0 1 1 1 1 1 1 0 0 0 1 0 0 1 0 0 1 0
standard.co.uk.14548::15 Online-Z.1637 Online-B.1596 0 1 0 0 1 0 1 0 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1
standard.co.uk.14548::15 OPPO.1510 zlabs-nlp.1181 0 0 1 1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 1 0 1 1 0 0
standard.co.uk.14548::15 UEDIN.488 zlabs-nlp.1181 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0
standard.co.uk.14548::15 Online-A.1578 zlabs-nlp.1181 1 1 1 1 0 1 0 0 1 0 1 0 1 0 0 0 1 0 1 1 0 0 0 0
standard.co.uk.14548::15 DCU.1020 zlabs-nlp.1181 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
standard.co.uk.14548::15 Online-B.1596 zlabs-nlp.1181 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
en.ndtv.com.13004::3 GTCOM.1389 zlabs-nlp.1181 0 1 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 1
en.ndtv.com.13004::3 GTCOM.1389 OPPO.1510 1 1 0 0 1 0 0 0 0 0 1 0 0 1 1 1 0 1 0 1 1 1 1 1
en.ndtv.com.13004::3 Microsoft_STC_India.282 OPPO.1510 1 1 0 0 0 1 0 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0
en.ndtv.com.13004::3 UEDIN.488 OPPO.1510 1 1 0 0 1 0 0 0 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1
en.ndtv.com.13004::3 Online-A.1578 OPPO.1510 1 0 0 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 1 1 1 1 1
en.ndtv.com.13004::3 Online-B.1596 OPPO.1510 1 0 0 0 1 1 0 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1
en.ndtv.com.13004::6 GTCOM.1389 UEDIN.488 0 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1
en.ndtv.com.13004::6 GTCOM.1389 Microsoft_STC_India.282 0 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1
en.ndtv.com.13004::7 GTCOM.1389 zlabs-nlp.1181 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
en.ndtv.com.13004::7 GTCOM.1389 OPPO.1510 1 1 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0
en.ndtv.com.13004::7 Online-A.1578 zlabs-nlp.1181 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
en.ndtv.com.13004::7 Online-A.1578 OPPO.1510 1 1 0 1 1 0 0 1 1 0 1 0 1 1 1 0 0 0 1 1 0 1 1 0
en.ndtv.com.13004::7 Microsoft_STC_India.282 OPPO.1510 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0
en.ndtv.com.13004::7 UEDIN.488 OPPO.1510 1 1 1 1 0 1 1 0 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13004::8 GTCOM.1389 Microsoft_STC_India.282 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
en.ndtv.com.13004::8 Online-A.1578 Microsoft_STC_India.282 0 1 1 1 0 0 1 0 0 0 1 0 0 0 1 1 1 0 1 1 1 0 0 0
en.ndtv.com.13004::8 Online-B.1596 Microsoft_STC_India.282 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
en.ndtv.com.13004::9 zlabs-nlp.1181 OPPO.1510 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
en.ndtv.com.13004::9 zlabs-nlp.1181 Online-A.1578 0 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1
en.ndtv.com.13004::9 GTCOM.1389 OPPO.1510 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
en.ndtv.com.13004::9 GTCOM.1389 Online-A.1578 0 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1
en.ndtv.com.13004::9 Microsoft_STC_India.282 Online-A.1578 1 0 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
en.ndtv.com.13004::9 Online-B.1596 Online-A.1578 0 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1
metro.co.uk.12127::2 UEDIN.488 zlabs-nlp.1181 0 0 0 0 1 0 1 0 1 1 0 0 1 1 0 1 0 0 0 0 1 1 1 1
metro.co.uk.12127::2 Online-B.1596 zlabs-nlp.1181 0 0 0 0 1 1 1 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 1 1
metro.co.uk.12127::4 Online-B.1596 zlabs-nlp.1181 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0 1 0
metro.co.uk.12127::5 UEDIN.488 zlabs-nlp.1181 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1
metro.co.uk.12127::5 Online-B.1596 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
metro.co.uk.12127::1 Online-Z.1637 zlabs-nlp.1181 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0
metro.co.uk.12127::1 UEDIN.488 zlabs-nlp.1181 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0
metro.co.uk.12127::1 Microsoft_STC_India.282 zlabs-nlp.1181 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0
metro.co.uk.12127::1 Online-B.1596 zlabs-nlp.1181 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0
standard.co.uk.14514::1 DCU.1020 GTCOM.1389 0 0 1 1 1 0 1 0 0 0 0 0 0 1 1 1 0 1 1 0 0 1 1 1
standard.co.uk.14514::1 Online-Z.1637 GTCOM.1389 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 0 0 0 1
standard.co.uk.14514::1 Groningen.1261 GTCOM.1389 1 0 0 0 1 0 0 0 1 0 0 1 1 1 1 0 1 0 0 0 0 1 0 0
