SID BETTER WORSE BAQ_dyn BAQ_static BERT_DASH_base_DASH_L2 BERT_DASH_large_DASH_L2 BLEURT BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR SWSS_PLUS_METEOR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
chinanews.com.102550 Huoshan_Translate.919 SJTU-NICT.320 0 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1
chinanews.com.102550 Online-A.1585 OPPO.1422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102550 Online-A.1585 Online-Z.1646 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 0 1 0 1 0 0 0 0 1 1 1 0 1 1 1 0
chinanews.com.102550 Online-A.1585 SJTU-NICT.320 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102550 Online-B.1605 OPPO.1422 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0 0 1 1 1 1 0 0 0 1 1 0 1 0 1 1
chinanews.com.102550 Online-B.1605 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102550 Online-B.1605 SJTU-NICT.320 0 0 0 0 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 1
chinanews.com.102550 Online-G.1569 OPPO.1422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102550 THUNLP.1498 OPPO.1422 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102550 THUNLP.1498 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102550 THUNLP.1498 SJTU-NICT.320 1 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1
chinanews.com.102550 Tencent_Translation.1249 OPPO.1422 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 0 1 1
chinanews.com.102550 Tencent_Translation.1249 SJTU-NICT.320 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 0 0 1
chinanews.com.102554 DeepMind.381 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102554 DeepMind.381 Tencent_Translation.1249 0 0 0 1 0 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0
chinanews.com.102554 Huawei_TSC.889 Online-A.1585 0 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102554 Huawei_TSC.889 Tencent_Translation.1249 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 1 0 0 0 0 1 1 0 1 0
chinanews.com.102554 OPPO.1422 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102554 OPPO.1422 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
chinanews.com.102554 Online-B.1605 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102554 Online-B.1605 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0
chinanews.com.102554 Huoshan_Translate.919 Tencent_Translation.1249 0 1 0 1 0 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 0 0 0 0 1 1 0 0 0 0 0
chinanews.com.102554 Online-G.1569 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102554 SJTU-NICT.320 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 1 0
chinanews.com.102554 THUNLP.1498 Tencent_Translation.1249 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1
chinanews.com.102554 WeChat_AI.1525 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102554 WeChat_AI.1525 Tencent_Translation.1249 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
chinanews.com.102554 zlabs-nlp.1176 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102558 OPPO.1422 DeepMind.381 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 0 1 1 1 0
chinanews.com.102558 Online-Z.1646 DeepMind.381 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102568 DeepMind.381 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102568 DeepMind.381 Tencent_Translation.1249 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0
chinanews.com.102568 Huoshan_Translate.919 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102568 Huoshan_Translate.919 Tencent_Translation.1249 0 1 0 1 0 1 1 1 1 0 0 1 0 1 0 1 0 1 1 0 0 0 1 0 1 1 0 0 0 0 0
chinanews.com.102568 DiDi_NLP.401 Tencent_Translation.1249 1 0 1 0 1 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1
chinanews.com.102568 Huawei_TSC.889 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102568 OPPO.1422 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
chinanews.com.102568 Online-A.1585 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102568 Online-B.1605 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1
chinanews.com.102568 Online-G.1569 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102568 Online-Z.1646 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102568 SJTU-NICT.320 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1
chinanews.com.102568 WeChat_AI.1525 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102568 WeChat_AI.1525 Tencent_Translation.1249 0 0 0 0 0 0 1 0 0 1 1 1 0 1 0 1 0 1 0 1 0 1 1 1 0 0 0 1 1 0 1
chinanews.com.102568 dong-nmt.1207 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102568 zlabs-nlp.1176 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102573 DiDi_NLP.401 Huawei_TSC.889 1 1 1 1 1 0 0 0 1 1 0 0 1 0 1 0 1 1 1 1 1 1 0 0 0 0 0 1 1 0 1
chinanews.com.102573 DiDi_NLP.401 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102573 DiDi_NLP.401 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102573 Huoshan_Translate.919 Huawei_TSC.889 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0
chinanews.com.102573 Online-A.1585 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102573 Online-B.1605 Huawei_TSC.889 1 1 1 1 1 0 0 0 0 1 0 0 1 0 1 0 0 1 1 1 1 1 1 0 0 0 0 1 1 1 1
chinanews.com.102573 Online-B.1605 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102573 SJTU-NICT.320 Huawei_TSC.889 1 1 0 1 1 0 0 0 0 1 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 1 1 1 1
chinanews.com.102573 WeChat_AI.1525 Huawei_TSC.889 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
chinanews.com.102573 WeChat_AI.1525 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102573 WeChat_AI.1525 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102580 DeepMind.381 DiDi_NLP.401 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
chinanews.com.102580 DeepMind.381 OPPO.1422 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0
chinanews.com.102580 DeepMind.381 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
chinanews.com.102580 Huoshan_Translate.919 DiDi_NLP.401 1 1 1 1 1 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 1 1 1 0 1 1 1
chinanews.com.102580 Huoshan_Translate.919 OPPO.1422 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0 1 0 1 0 0 0 1 1 1 0 1 1 1 0 1
chinanews.com.102580 Online-A.1585 DiDi_NLP.401 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0
chinanews.com.102580 Online-A.1585 OPPO.1422 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1
chinanews.com.102580 Online-A.1585 dong-nmt.1207 0 1 1 1 1 0 0 1 0 0 1 1 0 1 1 1 1 1 1 0 1 1 0 0 0 1 1 0 0 0 0
chinanews.com.102580 Online-G.1569 DiDi_NLP.401 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
chinanews.com.102580 Online-G.1569 OPPO.1422 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102580 Online-G.1569 dong-nmt.1207 0 0 0 0 0 0 1 1 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
chinanews.com.102580 Online-Z.1646 OPPO.1422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102580 SJTU-NICT.320 OPPO.1422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102580 Tencent_Translation.1249 DiDi_NLP.401 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0
chinanews.com.102580 Tencent_Translation.1249 OPPO.1422 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0
chinanews.com.102580 Tencent_Translation.1249 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0
chinanews.com.102580 zlabs-nlp.1176 DiDi_NLP.401 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
chinanews.com.102580 zlabs-nlp.1176 OPPO.1422 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
chinanews.com.102582 Huawei_TSC.889 DeepMind.381 1 0 0 0 0 1 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1 0 1 1 1 0 1 1 1 1 1
chinanews.com.102582 Huawei_TSC.889 DiDi_NLP.401 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 1 0 1 0 1 1 0 1 1 0 0 1 1 1 1 1
chinanews.com.102582 Huawei_TSC.889 OPPO.1422 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102582 Huawei_TSC.889 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102582 Huawei_TSC.889 Online-B.1605 0 0 0 0 0 0 1 1 0 1 1 1 0 1 0 1 1 1 0 1 1 0 1 0 0 0 1 1 1 1 1
chinanews.com.102582 Huawei_TSC.889 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102582 Huawei_TSC.889 Online-Z.1646 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102582 Huawei_TSC.889 Tencent_Translation.1249 1 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1
chinanews.com.102582 Huawei_TSC.889 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102582 DeepMind.381 OPPO.1422 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1
chinanews.com.102582 DeepMind.381 Online-B.1605 0 0 0 0 0 0 1 1 0 1 1 1 0 1 0 1 1 1 0 1 1 0 1 0 0 0 1 1 0 1 1
chinanews.com.102582 DeepMind.381 Online-Z.1646 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102582 DiDi_NLP.401 OPPO.1422 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1
chinanews.com.102582 DiDi_NLP.401 Online-B.1605 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 0 1 0
chinanews.com.102582 Huoshan_Translate.919 OPPO.1422 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
chinanews.com.102582 Huoshan_Translate.919 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102582 Huoshan_Translate.919 Online-B.1605 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 0 1 0 1 1 1 0 1 1 1
chinanews.com.102582 Huoshan_Translate.919 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102582 Huoshan_Translate.919 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102582 Online-A.1585 OPPO.1422 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102582 Online-A.1585 Online-B.1605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102582 Online-G.1569 OPPO.1422 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102582 Online-G.1569 Online-B.1605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102582 Online-Z.1646 Online-B.1605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102582 SJTU-NICT.320 OPPO.1422 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1
chinanews.com.102582 SJTU-NICT.320 Online-B.1605 1 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 0
chinanews.com.102582 SJTU-NICT.320 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102582 THUNLP.1498 DiDi_NLP.401 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 1
chinanews.com.102582 THUNLP.1498 OPPO.1422 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
chinanews.com.102582 THUNLP.1498 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102582 THUNLP.1498 Online-B.1605 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 1 1
chinanews.com.102582 THUNLP.1498 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102582 THUNLP.1498 Online-Z.1646 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102582 THUNLP.1498 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102582 Tencent_Translation.1249 OPPO.1422 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1
chinanews.com.102582 Tencent_Translation.1249 Online-B.1605 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 1
chinanews.com.102582 Tencent_Translation.1249 Online-Z.1646 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102582 WeChat_AI.1525 OPPO.1422 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
chinanews.com.102582 WeChat_AI.1525 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102582 WeChat_AI.1525 Online-B.1605 0 0 0 1 0 1 1 1 1 1 1 0 0 0 1 0 1 1 0 1 1 0 0 1 1 0 0 1 0 0 0
chinanews.com.102582 WeChat_AI.1525 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102582 WeChat_AI.1525 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
chinanews.com.102582 WeChat_AI.1525 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1
chinanews.com.102582 dong-nmt.1207 OPPO.1422 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0
chinanews.com.102582 dong-nmt.1207 Online-B.1605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102582 zlabs-nlp.1176 OPPO.1422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102582 zlabs-nlp.1176 Online-A.1585 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0
chinanews.com.102582 zlabs-nlp.1176 Online-B.1605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102582 zlabs-nlp.1176 Online-Z.1646 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
chinanews.com.102582 zlabs-nlp.1176 dong-nmt.1207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102588 DeepMind.381 Huawei_TSC.889 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
chinanews.com.102588 DeepMind.381 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1
chinanews.com.102588 DeepMind.381 THUNLP.1498 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1
chinanews.com.102588 DeepMind.381 Tencent_Translation.1249 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102588 DeepMind.381 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chinanews.com.102588 DiDi_NLP.401 Huawei_TSC.889 0 1 0 1 0 0 1 1 0 1 0 0 1 0 0 0 1 1 1 1 0 0 0 1 1 0 0 1 1 0 0
chinanews.com.102588 DiDi_NLP.401 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1
chinanews.com.102588 Online-Z.1646 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
chinanews.com.102588 Online-Z.1646 Online-G.1569 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
chinanews.com.102588 Online-Z.1646 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
chinanews.com.102588 Online-Z.1646 zlabs-nlp.1176 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 0 1 0 0 1 0 1 0 1 1
chinanews.com.102588 SJTU-NICT.320 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102588 WeChat_AI.1525 Huawei_TSC.889 0 1 0 1 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 1 1 1 1 0
chinanews.com.102588 WeChat_AI.1525 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 1 1 0 0 1 0 1 1 0
chinanews.com.102588 dong-nmt.1207 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102588 dong-nmt.1207 Online-G.1569 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1
chinanews.com.102588 dong-nmt.1207 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
chinanews.com.102588 dong-nmt.1207 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1
chinanews.com.102605 Online-A.1585 DeepMind.381 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102605 Online-A.1585 DiDi_NLP.401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102605 Online-A.1585 Online-G.1569 0 1 1 1 1 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 0 1 1 0 0 0 0 0
chinanews.com.102605 Online-A.1585 Online-Z.1646 0 1 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
chinanews.com.102605 Online-A.1585 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chinanews.com.102605 Online-A.1585 WeChat_AI.1525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
