SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 Yisi_DASH_combi bleurt_DASH_combi chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
huffingtonpost.com.19347 UEDIN.1136 PROMT_NMT.73 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0
huffingtonpost.com.19347 UEDIN.1136 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19390 Human-P.0 Tencent_Translation.1520 0 0 0 0 0 0 1 0 0 0 1 1 0 1 1 0 0 1 1 0 1 0 0 1 0 1 0
huffingtonpost.com.19390 Human-P.0 zlabs-nlp.179 0 0 0 0 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0
reuters.276572 Online-A.1574 PROMT_NMT.73 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276572 Online-B.1590 PROMT_NMT.73 0 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0
reuters.276572 eTranslation.737 PROMT_NMT.73 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0
reuters.276702 Tohoku-AIP-NTT.890 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rt.com.113876 Huoshan_Translate.832 Human-P.0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rt.com.113876 Huoshan_Translate.832 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rt.com.113876 Huoshan_Translate.832 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rt.com.113876 Online-A.1574 Human-P.0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rt.com.113876 Online-A.1574 UEDIN.1136 1 1 0 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 0
rt.com.113876 Online-A.1574 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rt.com.113876 Online-A.1574 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
rt.com.113876 PROMT_NMT.73 Human-P.0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rt.com.113876 PROMT_NMT.73 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rt.com.113876 PROMT_NMT.73 zlabs-nlp.179 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 0
telegraph.421297 Human-P.0 Online-Z.1631 0 1 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 0
telegraph.421297 PROMT_NMT.73 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 0
upi.205650 Human-P.0 Online-G.1556 0 0 0 0 0 0 1 0 0 1 1 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0
upi.205650 OPPO.1535 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
upi.205650 Online-A.1574 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
upi.205650 Online-Z.1631 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
upi.205650 PROMT_NMT.73 Online-G.1556 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
upi.205650 Tohoku-AIP-NTT.890 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
upi.205650 UEDIN.1136 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
upi.205650 eTranslation.737 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
upi.205650 zlabs-nlp.179 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
upi.205695 Human-P.0 UEDIN.1136 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
upi.205695 Human-P.0 eTranslation.737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
upi.205695 Human-P.0 zlabs-nlp.179 0 0 0 0 0 0 1 0 0 0 1 1 0 1 1 0 0 1 1 0 1 0 0 1 0 1 0
upi.205695 OPPO.1535 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
upi.205695 Online-B.1590 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
upi.205695 WMTBiomedBaseline.388 zlabs-nlp.179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
cbsnews.302172 Online-B.1590 PROMT_NMT.73 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
cbsnews.302172 UEDIN.1136 PROMT_NMT.73 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
en.ndtv.com.12997 Huoshan_Translate.832 PROMT_NMT.73 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997 Huoshan_Translate.832 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997 Online-B.1590 PROMT_NMT.73 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
en.ndtv.com.12997 Online-Z.1631 PROMT_NMT.73 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
en.ndtv.com.12997 eTranslation.737 PROMT_NMT.73 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14688 Huoshan_Translate.832 UEDIN.1136 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
standard.co.uk.14688 OPPO.1535 UEDIN.1136 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
standard.co.uk.14688 Online-B.1590 UEDIN.1136 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0
standard.co.uk.14688 Tohoku-AIP-NTT.890 UEDIN.1136 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
standard.co.uk.14688 eTranslation.737 UEDIN.1136 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
cnn.385674 OPPO.1535 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385674 OPPO.1535 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385674 Online-B.1590 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385674 Online-B.1590 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385674 WMTBiomedBaseline.388 Online-Z.1631 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0
cnn.385674 WMTBiomedBaseline.388 zlabs-nlp.179 0 0 0 0 1 1 1 0 0 1 1 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0
cnn.385674 eTranslation.737 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385674 eTranslation.737 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 OPPO.1535 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 OPPO.1535 UEDIN.1136 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0
seattle_times.7019 OPPO.1535 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 Online-A.1574 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 Online-A.1574 UEDIN.1136 0 1 1 1 0 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0
seattle_times.7019 Online-A.1574 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 Online-B.1590 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 Online-G.1556 Online-Z.1631 1 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1
seattle_times.7019 PROMT_NMT.73 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 Tohoku-AIP-NTT.890 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 Tohoku-AIP-NTT.890 UEDIN.1136 0 1 1 1 0 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 0 0 1 0
seattle_times.7019 Tohoku-AIP-NTT.890 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 UEDIN.1136 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 WMTBiomedBaseline.388 Online-Z.1631 1 0 1 1 1 0 0 1 1 1 0 1 0 1 1 1 0 1 1 1 0 1 1 0 1 1 0
seattle_times.7019 WMTBiomedBaseline.388 UEDIN.1136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
seattle_times.7019 WMTBiomedBaseline.388 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 eTranslation.737 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 zlabs-nlp.179 Online-Z.1631 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
seattle_times.7111 Tencent_Translation.1520 Online-A.1574 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
scotsman.155294 UEDIN.1136 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
scotsman.155294 UEDIN.1136 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
scotsman.155294 UEDIN.1136 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
